0|0|0
304385|1074|56667
89466|1000|56667
1985|1000|56667
304385|1351|56667
114374|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
304385|1340|56667
151736|1000|56667
1985|1000|56667
304385|1144|56667
172493|1000|56667
1985|1000|56667
1985|1160|56667
304385|1361|56667
214007|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1340|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
39996|1351|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
304385|1193|56667
49250|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
98115|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1240|56667
1985|1000|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
169336|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
170288|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
81509|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
169336|1240|56667
1985|1000|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
89812|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
81509|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
169336|1240|56667
1985|1000|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
77358|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
89812|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
165185|1240|56667
1985|1000|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
81509|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
165185|1240|56667
1985|1000|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
89812|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
81509|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
165185|1240|56667
1985|1000|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
81509|1240|56667
1985|1240|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1351|56667
1985|1000|56667
1985|1351|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1193|56667
1985|1000|56667
1985|1193|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
89812|1340|56667
1985|1000|56667
1985|1340|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
169336|1240|56667
0|0|0
